order,replicate,dose
0.2860294902792,180807_paBBT_fg,0.4
0.7337291278557271,180807_paBBT_fg,0.4
0.540869906441316,180807_paBBT_fg,0.4
0.8121382899941629,180807_paBBT_fg,0.4
0.453949363413381,180807_paBBT_fg,0.4
0.429365731756272,180807_paBBT_fg,0.4
0.839349258175675,180807_paBBT_fg,0.4
0.425259857097104,180807_paBBT_fg,0.4
0.614186535422963,180807_paBBT_fg,0.4
0.26012121811155,180807_paBBT_fg,0.4
0.227698456640936,180807_paBBT_fg,0.4
0.401684810232507,180807_paBBT_fg,0.4
0.3920426256139311,180807_paBBT_fg,0.4
0.5480049245098371,180807_paBBT_fg,0.4
0.6767709989210821,180807_paBBT_fg,0.4
0.485797408949764,180807_paBBT_fg,0.4
0.658482636591458,180807_paBBT_fg,0.4
0.7970624191308591,180807_paBBT_fg,0.4
0.48465898759516,180807_paBBT_fg,0.4
0.6322387315511221,180807_paBBT_fg,0.4
0.5391021069833111,180807_paBBT_fg,0.4
0.71553535396017,180807_paBBT_fg,0.4
0.229624943433664,180807_paBBT_fg,0.4
0.469095337671364,180807_paBBT_fg,0.4
0.7271498476888021,180807_paBBT_fg,0.4
0.714263976207924,180807_paBBT_fg,0.4
0.771499595404896,180807_paBBT_fg,0.4
0.305770420641808,180807_paBBT_fg,0.4
0.4372530803792489,180807_paBBT_fg,0.4
0.448188338332439,180807_paBBT_fg,0.4
0.8172303066412109,180807_paBBT_fg,0.4
0.543653081351461,180807_paBBT_fg,0.4
0.177698705031995,180807_paBBT_fg,0.4
0.212386437741219,180807_paBBT_fg,0.4
0.473874431878521,180807_paBBT_fg,0.4
0.712642956274078,180807_paBBT_fg,0.4
0.6572944257889001,180807_paBBT_fg,0.4
0.588027909159714,180807_paBBT_fg,0.4
0.489194197351511,180807_paBBT_fg,0.4
0.580101919825578,180807_paBBT_fg,0.4
0.499522429333033,180807_paBBT_fg,0.4
0.621223742248562,180807_paBBT_fg,0.4
0.246795234495104,180807_paBBT_fg,0.4
0.4039943789278039,180807_paBBT_fg,0.4
0.698417765272394,180807_paBBT_fg,0.4
0.762388280923579,180807_paBBT_fg,0.4
0.756230842678345,180807_paBBT_fg,0.4
0.279783403897154,180807_paBBT_fg,0.4
0.47305790901217,180807_paBBT_fg,0.4
0.44759814124324704,180807_paBBT_fg,0.4
0.80572175351192,180807_paBBT_fg,0.4
0.554099458520821,180807_paBBT_fg,0.4
0.12843848459268906,180807_paBBT_fg,0.4
0.14641984142727302,180807_paBBT_fg,0.4
0.4480873113098301,180807_paBBT_fg,0.4
0.6881020188989151,180807_paBBT_fg,0.4
0.65047167650858,180807_paBBT_fg,0.4
0.564888375810554,180807_paBBT_fg,0.4
0.782141012770835,180807_paBBT_fg,0.4
0.688757800090174,180807_paBBT_fg,0.4
0.52876953475567,180807_paBBT_fg,0.4
0.4101371307285661,180807_paBBT_fg,0.4
0.470151250588161,180807_paBBT_fg,0.4
0.3844654167477311,180807_paBBT_fg,0.4
0.30616163801956603,180807_paBBT_fg,0.4
0.738410989664706,180807_paBBT_fg,0.4
0.5432620820804729,180807_paBBT_fg,0.4
0.449067675347007,180807_paBBT_fg,0.4
0.771217167842071,180807_paBBT_fg,0.4
0.72567076679742,180807_paBBT_fg,0.4
0.314580165948342,180807_paBBT_fg,0.4
0.55624082046206,180807_paBBT_fg,0.4
0.100457788050329,180807_paBBT_fg,0.4
0.7023643400621489,180807_paBBT_fg,0.4
0.629852223638196,180807_paBBT_fg,0.4
0.702829294160749,180807_paBBT_fg,0.4
0.5434316199234099,180807_paBBT_fg,0.4
0.455325588272122,180807_paBBT_fg,0.4
0.153704757420975,180807_paBBT_fg,0.4
0.574609932090465,180807_paBBT_fg,0.4
0.296800066508008,180807_paBBT_fg,0.4
0.251488107391734,180807_paBBT_fg,0.4
0.6247764399615129,180807_paBBT_fg,0.4
0.289625786928263,180807_paBBT_fg,0.4
0.5629211231758929,180807_paBBT_fg,0.4
0.6056163861305359,180807_paBBT_fg,0.4
0.515085387101861,180807_paBBT_fg,0.4
0.508448101130445,180807_paBBT_fg,0.4
0.390491947437433,180807_paBBT_fg,0.4
0.568410539468214,180807_paBBT_fg,0.4
0.39715294652109495,180807_paBBT_fg,0.4
0.6018612674426321,180807_paBBT_fg,0.4
0.719891283671007,180807_paBBT_fg,0.4
0.128930302248817,180807_paBBT_fg,0.4
0.4867309539937221,180807_paBBT_fg,0.4
0.383419768893801,180807_paBBT_fg,0.4
0.676604669805436,180807_paBBT_fg,0.4
0.7123647923391031,180807_paBBT_fg,0.4
0.235903015506342,180807_paBBT_fg,0.4
0.769179500026578,180807_paBBT_fg,0.4
0.7479394846763341,180807_paBBT_fg,0.4
0.220707769763349,180807_paBBT_fg,0.4
0.465804384675457,180807_paBBT_fg,0.4
0.735225039845427,180807_paBBT_fg,1.0
0.6023620570290941,180807_paBBT_fg,1.0
0.679077674434229,180807_paBBT_fg,1.0
0.304297475672188,180807_paBBT_fg,1.0
0.6053060581440689,180807_paBBT_fg,1.0
0.6653188241791911,180807_paBBT_fg,1.0
0.5230454791467971,180807_paBBT_fg,1.0
0.485992066388954,180807_paBBT_fg,1.0
0.3731869180841,180807_paBBT_fg,1.0
0.367699003718762,180807_paBBT_fg,1.0
0.8334878942627929,180807_paBBT_fg,1.0
0.479862912640317,180807_paBBT_fg,1.0
0.314310446079153,180807_paBBT_fg,1.0
0.6380393411187121,180807_paBBT_fg,1.0
0.859371091874573,180807_paBBT_fg,1.0
0.708374911575208,180807_paBBT_fg,1.0
0.6778754315622171,180807_paBBT_fg,1.0
0.336212185089004,180807_paBBT_fg,1.0
0.677428858834253,180807_paBBT_fg,1.0
0.6481083175127329,180807_paBBT_fg,1.0
0.652465352319355,180807_paBBT_fg,1.0
0.6845986152613929,180807_paBBT_fg,1.0
0.7476381251562559,180807_paBBT_fg,1.0
0.179979608420588,180807_paBBT_fg,1.0
0.621087878866557,180807_paBBT_fg,1.0
0.6247235761816229,180807_paBBT_fg,1.0
0.502617539226154,180807_paBBT_fg,1.0
0.345288451246874,180807_paBBT_fg,1.0
0.8169300114445691,180807_paBBT_fg,1.0
0.349892646454312,180807_paBBT_fg,1.0
0.40901184408847496,180807_paBBT_fg,1.0
0.853149935279856,180807_paBBT_fg,1.0
0.4766771202447511,180807_paBBT_fg,1.0
0.5658250665679201,180807_paBBT_fg,1.0
0.6471748099453271,180807_paBBT_fg,1.0
0.465426398759221,180807_paBBT_fg,1.0
0.587682282584744,180807_paBBT_fg,1.0
0.498289405292901,180807_paBBT_fg,1.0
0.626132523997575,180807_paBBT_fg,1.0
0.7164153325808342,180807_paBBT_fg,1.0
0.653783483408423,180807_paBBT_fg,1.0
0.611211958986964,180807_paBBT_fg,1.0
0.20588363762353604,180807_paBBT_fg,1.0
0.7647771613012908,180807_paBBT_fg,1.0
0.6969967810666539,180807_paBBT_fg,1.0
0.7591893549167129,180807_paBBT_fg,1.0
0.934770171631797,180807_paBBT_fg,1.0
0.6896490687686371,180807_paBBT_fg,1.0
0.4582996952490179,180807_paBBT_fg,1.0
0.5808973981802261,180807_paBBT_fg,1.0
0.670143632108956,180807_paBBT_fg,1.0
0.622933929381999,180807_paBBT_fg,1.0
0.243786854342302,180807_paBBT_fg,1.0
0.6205047730285129,180807_paBBT_fg,1.0
0.746920234597082,180807_paBBT_fg,1.0
0.6719666558463229,180807_paBBT_fg,1.0
0.77835760727851,180807_paBBT_fg,1.0
0.9298357681934442,180807_paBBT_fg,1.0
0.523354811978832,180807_paBBT_fg,1.0
0.386412585199586,180807_paBBT_fg,1.0
0.7816635305070351,180807_paBBT_fg,1.0
0.8348264590597141,180807_paBBT_fg,1.0
0.628353056704622,180807_paBBT_fg,1.0
0.805206147144364,180807_paBBT_fg,1.0
0.42625591236011,180807_paBBT_fg,1.0
0.764960914348236,180807_paBBT_fg,1.0
0.506709446694164,180807_paBBT_fg,1.0
0.403789959562345,180807_paBBT_fg,1.0
0.735738864536255,180807_paBBT_fg,1.0
0.67679212513437,180807_paBBT_fg,1.0
0.423096893792839,180807_paBBT_fg,1.0
0.6999142763248231,180807_paBBT_fg,1.0
0.4423537210031149,180807_paBBT_fg,1.0
0.743860281915044,180807_paBBT_fg,1.0
0.6372748604099201,180807_paBBT_fg,1.0
0.270145725797426,180807_paBBT_fg,1.0
0.72243716690558,180807_paBBT_fg,1.0
0.778692277950695,180807_paBBT_fg,1.0
0.811963857079404,180807_paBBT_fg,1.0
0.515828142505671,180807_paBBT_fg,1.0
0.450385624943881,180807_paBBT_fg,1.0
0.3201617155083269,180807_paBBT_fg,1.0
0.567367992360496,180807_paBBT_fg,1.0
0.813850493045364,180807_paBBT_fg,1.0
0.618301014207975,180807_paBBT_fg,1.0
0.478205298959281,180807_paBBT_fg,1.0
0.7180474534504301,180807_paBBT_fg,1.0
0.5290810401095479,180807_paBBT_fg,1.0
0.523268387438363,180807_paBBT_fg,1.0
0.707859317419362,180807_paBBT_fg,1.0
0.429155106653353,180807_paBBT_fg,1.0
0.3681353105745,180807_paBBT_fg,1.0
0.138230910343154,180807_paBBT_fg,1.0
0.36310794570671706,180807_paBBT_fg,1.0
0.5391415755543979,180807_paBBT_fg,1.0
0.8106298752143491,180807_paBBT_fg,1.0
0.335746066358923,180807_paBBT_fg,1.0
0.13102683795796302,180807_paBBT_fg,1.0
0.374479419383253,180807_paBBT_fg,1.0
0.6097092879451551,180807_paBBT_fg,1.0
0.503991730223465,180807_paBBT_fg,1.0
0.635773653549598,180807_paBBT_fg,1.0
0.593920918760098,180807_paBBT_fg,1.0
0.7716250480643531,180807_paBBT_fg,1.0
0.7082967189813191,180807_paBBT_fg,1.0
0.4511990735376311,180807_paBBT_fg,1.0
0.245287087599122,180807_paBBT_fg,1.0
0.706340558310038,180807_paBBT_fg,1.0
0.558556569823765,180807_paBBT_fg,1.0
0.6834324468099681,180807_paBBT_fg,1.0
0.7921875180622769,180807_paBBT_fg,1.0
0.5560912602953361,180807_paBBT_fg,1.0
0.6564035305718691,180807_paBBT_fg,1.0
0.3783848849259461,180807_paBBT_fg,1.0
0.6352625111114351,180807_paBBT_fg,1.0
0.443787961468812,180807_paBBT_fg,1.0
0.530060139518125,180807_paBBT_fg,1.0
0.8219992392803499,180807_paBBT_fg,1.0
0.51808253634516,180807_paBBT_fg,1.0
0.5818211295621961,180807_paBBT_fg,1.0
0.481989868239781,180807_paBBT_fg,1.0
0.7421826462890121,180807_paBBT_fg,1.0
0.3487071388504,180807_paBBT_fg,1.0
0.527273598493467,180807_paBBT_fg,1.0
0.0996019513974448,180807_paBBT_fg,1.0
0.794897244704796,180807_paBBT_fg,1.0
0.606723556529855,180807_paBBT_fg,1.0
0.652938291597712,180807_paBBT_fg,1.0
0.532101838793138,180807_paBBT_fg,1.0
0.459228310262207,180807_paBBT_fg,1.0
0.645789660178681,180807_paBBT_fg,1.0
0.323019104581659,180807_paBBT_fg,1.0
0.523888538253679,180807_paBBT_fg,1.0
0.208460851993373,180807_paBBT_fg,1.0
0.586169217367034,180807_paBBT_fg,1.0
0.72257006154434,180807_paBBT_fg,1.0
0.367677966843742,180807_paBBT_fg,1.0
0.29877838330580103,180807_paBBT_fg,1.0
0.292734543501524,180807_paBBT_fg,1.0
0.7180635996044309,180807_paBBT_fg,1.0
0.780649955046705,180807_paBBT_fg,1.0
0.553234587216058,180807_paBBT_fg,1.0
0.734168063204728,180807_paBBT_fg,1.0
0.4586414561303,180807_paBBT_fg,1.0
0.7999056809572059,180807_paBBT_fg,1.0
0.0818678150156779,180807_paBBT_fg,1.0
0.239750496171945,180807_paBBT_fg,1.0
0.498044697305789,180807_paBBT_fg,1.0
0.489964407035693,180807_paBBT_fg,1.0
0.23900206481997105,180807_paBBT_fg,1.0
0.404191335546923,180807_paBBT_fg,1.0
0.784122942962883,180807_paBBT_fg,1.0
0.650299712364684,180807_paBBT_fg,1.0
0.7260584903849799,180807_paBBT_fg,1.0
0.6924559045291311,180807_paBBT_fg,1.0
0.158962369540308,180807_paBBT_fg,1.0
0.176020566181808,180807_paBBT_fg,1.0
0.523961149910728,180807_paBBT_fg,1.0
0.26014535116475795,180807_paBBT_fg,1.0
0.556079810140646,180807_paBBT_fg,1.0
0.607653171285209,180807_paBBT_fg,1.0
0.732334861183864,180807_paBBT_fg,1.0
0.6855306966125289,180807_paBBT_fg,1.0
0.607340195019075,180807_paBBT_fg,1.0
0.5268543566353979,180807_paBBT_fg,1.0
0.591338817921574,180807_paBBT_fg,1.0
0.252736802200635,180807_paBBT_fg,1.0
0.6333618251599781,180807_paBBT_fg,1.0
0.624902911136443,180807_paBBT_fg,1.0
0.391129545537323,180807_paBBT_fg,1.0
0.5713927837074549,180807_paBBT_fg,1.0
0.576048530668869,180807_paBBT_fg,1.0
0.406286169822947,180807_paBBT_fg,1.0
0.668580898156519,180807_paBBT_fg,1.0
0.6061947957939,180807_paBBT_fg,1.0
0.551929264348625,180807_paBBT_fg,1.0
0.51055847003554,180807_paBBT_fg,1.0
0.6409227000237779,180807_paBBT_fg,1.0
0.4141276325524621,180807_paBBT_fg,1.0
0.654313715899834,180807_paBBT_fg,1.0
0.624437416760675,180807_paBBT_fg,1.0
0.468645107095501,180807_paBBT_fg,1.0
0.42937929577809103,180807_paBBT_fg,1.0
0.26037670427883103,180807_paBBT_fg,1.0
0.103579124042468,180807_paBBT_fg,1.0
0.741217402175692,180807_paBBT_fg,1.0
0.37231075917388,180807_paBBT_fg,1.0
0.7041812260971321,180807_paBBT_fg,1.0
0.623078112392305,180807_paBBT_fg,1.0
0.538104681435151,180807_paBBT_fg,1.0
0.310467141949663,180807_paBBT_fg,1.0
0.520131878499877,180807_paBBT_fg,1.0
0.5907317210705251,180807_paBBT_fg,1.0
0.6181538414927739,180807_paBBT_fg,1.0
0.6021037492007351,180807_paBBT_fg,1.0
0.712299152226277,180807_paBBT_fg,1.0
0.7850222605877509,180807_paBBT_fg,1.0
0.35216264953274706,180807_paBBT_fg,1.0
0.605210249177201,180807_paBBT_fg,1.0
0.7922254737815758,180807_paBBT_fg,1.0
0.3277547033028,180807_paBBT_fg,1.0
0.465014126418318,180807_paBBT_fg,1.0
0.797509074371256,180807_paBBT_fg,1.0
0.43144286016517697,180807_paBBT_fg,1.0
0.90966626176216,180807_paBBT_fg,1.0
0.782399128926551,180807_paBBT_fg,1.0
0.7402001725793399,180807_paBBT_fg,1.0
0.424499716629015,180807_paBBT_fg,1.0
0.673311292238985,180807_paBBT_fg,1.0
0.398859940233354,180807_paBBT_fg,1.0
0.4759105500214729,180807_paBBT_fg,1.0
0.8083219459025469,180807_paBBT_fg,1.0
0.655157402624614,180807_paBBT_fg,1.0
0.6871423931931471,180807_paBBT_fg,1.0
0.420007166909519,180807_paBBT_fg,1.0
0.22309927484064296,180807_paBBT_fg,1.0
0.321393185913193,180807_paBBT_fg,1.0
0.397777696945099,180807_paBBT_fg,1.0
0.659381994738198,180807_paBBT_fg,1.0
0.470051720699125,180807_paBBT_fg,1.0
0.609620398685597,180807_paBBT_fg,1.0
0.401312517570558,180807_paBBT_fg,1.0
0.327766647740107,180807_paBBT_fg,1.0
0.4322201260339361,180807_paBBT_fg,1.0
0.572219111574686,180807_paBBT_fg,1.0
0.7467811609778949,180807_paBBT_fg,1.0
0.056823499192218,180807_paBBT_fg,1.0
0.582630333120776,180807_paBBT_fg,1.0
0.693285738356483,180807_paBBT_fg,1.0
0.691805188901596,180807_paBBT_fg,1.0
0.73777665318039,180807_paBBT_fg,1.0
0.6745141291995379,180807_paBBT_fg,1.0
0.409921942888,180807_paBBT_fg,1.0
0.4595232489052361,180807_paBBT_fg,1.0
0.64018098970002,180807_paBBT_fg,1.0
0.476056225355985,180807_paBBT_fg,1.0
0.171919903430562,180807_paBBT_fg,1.0
0.694238617118963,180807_paBBT_fg,1.0
0.659575261728529,180807_paBBT_fg,1.0
0.536320439960326,180807_paBBT_fg,1.0
0.577506107226963,180807_paBBT_fg,1.0
0.36569424476732704,180807_paBBT_fg,1.0
0.7086781518255949,180807_paBBT_fg,1.0
0.693653481582484,180807_paBBT_fg,1.0
0.7066501872313009,180807_paBBT_fg,1.0
0.60093600718437,180807_paBBT_fg,1.0
0.505258092721546,180807_paBBT_fg,1.0
0.356624725075432,180807_paBBT_fg,1.0
0.715858087895183,180807_paBBT_fg,1.0
0.6016105896964781,180807_paBBT_fg,1.0
0.436994459156084,180807_paBBT_fg,1.0
0.16428421129583598,180807_paBBT_fg,1.0
0.13084957206397,180807_paBBT_fg,1.0
0.60201814009408,180807_paBBT_fg,1.0
0.6664636178170711,180807_paBBT_fg,1.0
0.530518475768558,180807_paBBT_fg,1.0
0.506654706623334,180807_paBBT_fg,1.0
0.7822856512440359,180807_paBBT_fg,1.0
0.32021618018387,180807_paBBT_fg,1.0
0.761736805694843,180807_paBBT_fg,1.0
0.4294906539939001,180807_paBBT_fg,1.0
0.498644707639194,180807_paBBT_fg,1.0
0.398092094334526,180807_paBBT_fg,1.0
0.574764348980911,180807_paBBT_fg,1.0
0.784364411104292,180807_paBBT_fg,1.0
0.6529976976781351,180807_paBBT_fg,1.0
0.50443999727861,180807_paBBT_fg,1.0
0.7128739124579508,180807_paBBT_fg,1.0
0.548686220132254,180807_paBBT_fg,1.0
0.5514359344663629,180807_paBBT_fg,1.0
0.5512604972201639,180807_paBBT_fg,1.0
0.748297860757045,180807_paBBT_fg,1.0
0.38109170948122,180807_paBBT_fg,1.0
0.177697863847684,180807_paBBT_fg,1.0
0.0904207253525727,180807_paBBT_fg,1.0
0.320657220061227,180807_paBBT_fg,1.0
0.406930434168448,180807_paBBT_fg,1.0
0.23764696252475695,180807_paBBT_fg,1.0
0.195251983285965,180807_paBBT_fg,1.0
0.5198619074062221,180807_paBBT_fg,1.0
0.623732012929135,180807_paBBT_fg,1.0
0.5503527755823759,180807_paBBT_fg,1.0
0.5634094337397889,180807_paBBT_fg,1.0
0.8428132159846109,180807_paBBT_fg,1.0
0.7202424420361979,180807_paBBT_fg,1.0
0.6895233961443029,180807_paBBT_fg,1.0
0.35723374915991096,180807_paBBT_fg,1.0
0.504102351897681,180807_paBBT_fg,2.6
0.795616341948935,180807_paBBT_fg,2.6
0.5717165701440771,180807_paBBT_fg,2.6
0.377051338114818,180807_paBBT_fg,2.6
0.4403937931823401,180807_paBBT_fg,2.6
0.7185847060706291,180807_paBBT_fg,2.6
0.6055874274619271,180807_paBBT_fg,2.6
0.5393680943749559,180807_paBBT_fg,2.6
0.252109058351156,180807_paBBT_fg,2.6
0.7042129296743879,180807_paBBT_fg,2.6
0.4567510519669321,180807_paBBT_fg,2.6
0.26244382203517896,180807_paBBT_fg,2.6
0.644068437662151,180807_paBBT_fg,2.6
0.198989042955493,180807_paBBT_fg,2.6
0.418364803070284,180807_paBBT_fg,2.6
0.6622940914913771,180807_paBBT_fg,2.6
0.33721896360969605,180807_paBBT_fg,2.6
0.0892598727236442,180807_paBBT_fg,2.6
0.228879296198374,180807_paBBT_fg,2.6
0.495139184896353,180807_paBBT_fg,2.6
0.591400390292864,180807_paBBT_fg,2.6
0.815914257167169,180807_paBBT_fg,2.6
0.0954734010457298,180807_paBBT_fg,2.6
0.6472519935786031,180807_paBBT_fg,2.6
0.669387802326819,180807_paBBT_fg,2.6
0.376204755423918,180807_paBBT_fg,2.6
0.283094594733597,180807_paBBT_fg,2.6
0.7057172809795821,180807_paBBT_fg,2.6
0.709404475196897,180807_paBBT_fg,2.6
0.5415728969859279,180807_paBBT_fg,2.6
0.678107466621843,180807_paBBT_fg,2.6
0.6619146719812421,180807_paBBT_fg,2.6
0.5608327762752761,180807_paBBT_fg,2.6
0.250056872743706,180807_paBBT_fg,2.6
0.6289313271193321,180807_paBBT_fg,2.6
0.5566235240877739,180807_paBBT_fg,2.6
0.4315404774621161,180807_paBBT_fg,2.6
0.704621560894823,180807_paBBT_fg,2.6
0.7841035963212221,180807_paBBT_fg,2.6
0.2604447359968781,180807_paBBT_fg,2.6
0.7426668685602829,180807_paBBT_fg,2.6
0.549407125683264,180807_paBBT_fg,2.6
0.452510007709935,180807_paBBT_fg,2.6
0.75923625866814,180807_paBBT_fg,2.6
0.66600215895049,180807_paBBT_fg,2.6
0.820384246700103,180807_paBBT_fg,2.6
0.6841175052744201,180807_paBBT_fg,2.6
0.234290983904083,180807_paBBT_fg,2.6
0.68077567874179,180807_paBBT_fg,2.6
0.141040110010949,180807_paBBT_fg,2.6
0.800607253208851,180807_paBBT_fg,2.6
0.6776862636454419,180807_paBBT_fg,2.6
0.199033263791614,180807_paBBT_fg,2.6
0.67695249521922,180807_paBBT_fg,2.6
0.189463735947978,180807_paBBT_fg,2.6
0.36391026127459,180807_paBBT_fg,2.6
0.7292286702062242,180807_paBBT_fg,2.6
0.20749762576960895,180807_paBBT_fg,2.6
0.36300611123874704,180807_paBBT_fg,2.6
0.467649029529886,180807_paBBT_fg,2.6
0.3685381431854421,180807_paBBT_fg,2.6
0.396187775264043,180807_paBBT_fg,2.6
0.36262987160639504,180807_paBBT_fg,2.6
0.34453366667731106,180807_paBBT_fg,2.6
0.237268856946314,180807_paBBT_fg,2.6
0.688305137311587,180807_paBBT_fg,2.6
0.45969141250417,180807_paBBT_fg,2.6
0.6969935320822249,180807_paBBT_fg,2.6
0.7306711085852858,180807_paBBT_fg,2.6
0.390122500181043,180807_paBBT_fg,2.6
0.4122964159201339,180807_paBBT_fg,2.6
0.740261309983785,180807_paBBT_fg,2.6
0.31426088814818703,180807_paBBT_fg,2.6
0.392873664378372,180807_paBBT_fg,2.6
0.193593834760548,180807_paBBT_fg,2.6
0.486869813655073,180807_paBBT_fg,2.6
0.565019241350043,180807_paBBT_fg,2.6
0.8401797340732672,180807_paBBT_fg,2.6
0.43419620864823294,180807_paBBT_fg,2.6
0.611775308814067,180807_paBBT_fg,2.6
0.586956121997327,180807_paBBT_fg,2.6
